transaction_id,customer_id,transaction_hour,account_age_days,previous_chargebacks,merchant_category,transaction_country,device_type,is_international,is_high_risk_merchant,transaction_amount,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_30d,risk_label
TXN0001727,CUST00608,19,265.0,0.0,online_services,UK,desktop,1,1,803.5,1.0,11.0,699.8,0
TXN0001728,CUST00603,7,1082.0,0.0,grocery,CA,mobile,1,0,239.04,0.0,2.0,672.64,0
TXN0001729,CUST00263,9,1619.0,0.0,fashion,US,tablet,0,0,185.94,0.0,0.0,476.1,0
TXN0001730,CUST00417,18,654.0,0.0,electronics,US,mobile,0,0,266.65,0.0,0.0,348.71,0
TXN0001731,CUST00802,2,322.0,0.0,travel,US,mobile,0,1,302.14,3.0,6.0,475.88,0
TXN0001732,CUST00095,23,848.0,0.0,travel,US,mobile,0,1,242.59,0.0,3.0,489.5,0
TXN0001733,CUST00087,4,412.0,0.0,travel,AU,mobile,1,1,358.8,2.0,9.0,222.67,0
TXN0001734,CUST00077,2,508.0,1.0,fuel,US,tablet,0,0,164.11,4.0,4.0,167.23,1
TXN0001735,CUST00287,15,360.0,0.0,electronics,US,mobile,0,0,240.8,0.0,5.0,587.62,0
TXN0001736,CUST00119,16,1610.0,0.0,fuel,US,mobile,0,0,55.73,2.0,3.0,735.0,0
TXN0001737,CUST00813,14,990.0,0.0,fuel,US,mobile,0,0,165.48,2.0,7.0,202.56,0
TXN0001738,CUST00490,2,795.0,0.0,online_services,US,desktop,0,1,144.86,0.0,4.0,232.69,0
TXN0001739,CUST00911,11,77.0,0.0,fashion,IN,mobile,1,0,137.0,2.0,6.0,266.69,0
TXN0001740,CUST00451,8,453.0,0.0,electronics,CA,desktop,1,0,343.61,2.0,2.0,236.27,0
TXN0001741,CUST00499,20,725.0,0.0,electronics,UK,desktop,1,0,206.3,0.0,0.0,270.79,0
TXN0001742,CUST00164,11,198.0,0.0,online_services,AU,mobile,1,1,357.34,2.0,5.0,439.19,0
TXN0001743,CUST00181,14,775.0,0.0,fashion,IN,tablet,1,0,58.12,0.0,1.0,485.46,0
TXN0001744,CUST00468,1,191.0,0.0,restaurant,US,desktop,0,0,448.22,2.0,2.0,212.26,0
TXN0001745,CUST00909,22,423.0,0.0,fuel,US,mobile,0,0,510.79,1.0,2.0,389.54,0
TXN0001746,CUST00734,17,848.0,1.0,travel,US,desktop,0,1,494.81,3.0,12.0,1348.79,1
TXN0001747,CUST00822,19,549.0,0.0,grocery,US,desktop,0,0,1151.32,0.0,1.0,474.27,0
TXN0001748,CUST00943,11,404.0,0.0,fuel,US,desktop,0,0,419.95,0.0,2.0,526.9,0
TXN0001749,CUST00977,22,1256.0,0.0,grocery,US,mobile,0,0,238.1,0.0,2.0,544.25,0
TXN0001750,CUST00006,3,762.0,0.0,fashion,US,desktop,0,0,769.37,2.0,2.0,376.55,0
TXN0001751,CUST00329,22,772.0,0.0,grocery,AU,mobile,1,0,261.73,4.0,3.0,598.02,0
TXN0001752,CUST00774,15,735.0,0.0,restaurant,CA,mobile,1,0,116.89,1.0,1.0,343.87,0
TXN0001753,CUST00672,22,672.0,0.0,electronics,US,desktop,0,0,468.2,1.0,5.0,,0
TXN0001754,CUST00150,15,786.0,0.0,travel,CA,desktop,1,1,821.16,5.0,3.0,628.97,0
TXN0001755,CUST00084,0,1337.0,0.0,grocery,CA,mobile,1,0,71.71,1.0,7.0,209.15,0
TXN0001756,CUST00146,21,869.0,0.0,grocery,US,mobile,0,0,168.91,2.0,7.0,396.41,0
TXN0001757,CUST00623,1,799.0,0.0,fashion,UK,desktop,1,0,162.8,2.0,5.0,448.59,0
TXN0001758,CUST00380,2,709.0,0.0,fashion,US,tablet,0,0,88.2,0.0,0.0,239.77,0
TXN0001759,CUST00914,20,1393.0,0.0,online_services,US,mobile,0,1,195.25,0.0,3.0,383.71,0
TXN0001760,CUST00547,19,122.0,0.0,electronics,US,mobile,0,0,130.85,0.0,3.0,121.79,0
TXN0001761,CUST00284,16,273.0,0.0,travel,US,desktop,0,1,342.67,0.0,2.0,374.1,0
TXN0001762,CUST00699,19,1670.0,0.0,online_services,US,mobile,0,1,363.28,1.0,2.0,249.05,0
TXN0001763,CUST00081,21,458.0,2.0,online_services,US,mobile,0,1,522.75,5.0,6.0,396.0,1
TXN0001764,CUST00513,20,113.0,0.0,grocery,IN,desktop,1,0,289.69,0.0,1.0,313.38,0
TXN0001765,CUST00896,0,562.0,0.0,electronics,UK,mobile,1,0,815.48,3.0,6.0,386.71,0
TXN0001766,CUST00814,19,258.0,0.0,travel,UK,mobile,1,1,1226.65,0.0,5.0,327.87,0
TXN0001767,CUST00708,5,698.0,0.0,electronics,CA,desktop,1,0,398.2,0.0,5.0,1041.73,0
TXN0001768,CUST00915,14,258.0,1.0,grocery,UK,mobile,1,0,403.75,2.0,5.0,266.38,0
TXN0001769,CUST00522,13,1065.0,0.0,fashion,US,mobile,0,0,306.02,0.0,2.0,319.08,0
TXN0001770,CUST00745,19,910.0,0.0,fashion,AU,mobile,1,0,250.81,0.0,2.0,634.36,0
TXN0001771,CUST00385,14,677.0,0.0,fashion,CA,mobile,1,0,422.44,0.0,1.0,528.75,0
TXN0001772,CUST00706,13,437.0,0.0,restaurant,US,mobile,0,0,120.55,1.0,0.0,174.76,0
TXN0001773,CUST00470,20,869.0,0.0,electronics,US,mobile,0,0,444.24,2.0,0.0,301.73,0
TXN0001774,CUST00118,23,1003.0,0.0,grocery,UK,desktop,1,0,261.29,0.0,1.0,334.13,0
TXN0001775,CUST00395,4,537.0,0.0,electronics,US,desktop,0,0,228.67,1.0,5.0,384.82,0
TXN0001776,CUST00531,5,378.0,0.0,fashion,US,mobile,0,0,236.05,1.0,2.0,318.44,0
TXN0001777,CUST00260,16,710.0,0.0,fuel,US,mobile,0,0,719.26,0.0,2.0,500.17,0
TXN0001778,CUST00804,10,473.0,0.0,fuel,AU,mobile,1,0,2182.8,0.0,1.0,450.81,0
TXN0001779,CUST00933,15,556.0,0.0,electronics,US,desktop,0,0,268.96,2.0,0.0,515.86,0
TXN0001780,CUST00255,11,804.0,0.0,travel,US,mobile,0,1,136.29,2.0,1.0,195.05,0
TXN0001781,CUST00733,14,193.0,0.0,fuel,US,desktop,0,0,242.42,1.0,4.0,303.0,0
TXN0001782,CUST00904,22,976.0,0.0,fuel,CA,mobile,1,0,313.29,0.0,1.0,400.77,0
TXN0001783,CUST00225,3,514.0,1.0,electronics,AU,tablet,1,0,933.5,2.0,5.0,569.17,0
TXN0001784,CUST00052,17,81.0,0.0,online_services,US,mobile,0,1,848.52,1.0,8.0,373.27,0
TXN0001785,CUST00939,20,287.0,0.0,restaurant,US,desktop,0,0,212.4,0.0,7.0,707.59,0
TXN0001786,CUST00866,2,202.0,0.0,restaurant,US,desktop,0,0,719.45,1.0,1.0,337.58,0
TXN0001787,CUST00499,21,594.0,0.0,fashion,CA,mobile,1,0,197.19,0.0,0.0,264.21,0
TXN0001788,CUST00505,7,504.0,0.0,grocery,UK,desktop,1,0,465.84,0.0,3.0,382.48,0
TXN0001789,CUST00853,22,312.0,0.0,online_services,UK,desktop,1,1,73.1,3.0,5.0,449.34,0
TXN0001790,CUST00363,2,1998.0,0.0,travel,US,desktop,0,1,155.54,3.0,4.0,223.16,0
TXN0001791,CUST00279,7,522.0,0.0,online_services,US,desktop,0,1,309.33,2.0,3.0,436.12,0
TXN0001792,CUST00592,17,434.0,0.0,grocery,US,mobile,0,0,238.65,0.0,2.0,345.02,0
TXN0001793,CUST00713,9,386.0,2.0,grocery,IN,mobile,1,0,1913.78,3.0,11.0,625.3,1
TXN0001794,CUST00157,19,1634.0,0.0,travel,UK,mobile,1,1,303.49,2.0,6.0,308.96,0
TXN0001795,CUST00631,16,192.0,0.0,restaurant,UK,desktop,1,0,706.04,0.0,1.0,532.63,0
TXN0001796,CUST00058,7,319.0,0.0,online_services,AU,mobile,1,1,361.23,2.0,3.0,495.45,0
TXN0001797,CUST00726,22,1519.0,1.0,fuel,AU,desktop,1,0,349.43,1.0,8.0,309.42,1
TXN0001798,CUST00127,10,618.0,1.0,fashion,US,mobile,0,0,678.28,0.0,10.0,347.44,0
TXN0001799,CUST00735,4,353.0,0.0,electronics,US,mobile,0,0,220.54,2.0,2.0,631.99,0
TXN0001800,CUST00720,12,1591.0,2.0,restaurant,AU,mobile,1,0,2297.68,2.0,8.0,972.73,0
TXN0001801,CUST00881,20,691.0,1.0,fashion,IN,mobile,1,0,688.92,1.0,10.0,293.71,1
TXN0001802,CUST00114,22,611.0,0.0,fuel,US,mobile,0,0,219.38,1.0,3.0,338.39,0
TXN0001803,CUST00208,4,241.0,0.0,restaurant,AU,mobile,1,0,177.8,1.0,7.0,417.58,0
TXN0001804,CUST00525,23,371.0,0.0,online_services,US,mobile,0,1,269.83,0.0,1.0,568.31,0
TXN0001805,CUST00520,12,106.0,0.0,travel,US,desktop,0,1,412.32,0.0,0.0,620.39,0
TXN0001806,CUST00551,5,725.0,0.0,grocery,US,mobile,0,0,428.81,2.0,3.0,290.2,0
TXN0001807,CUST00961,4,1194.0,0.0,travel,CA,mobile,1,1,558.2,0.0,3.0,363.43,0
TXN0001808,CUST00236,8,226.0,0.0,fuel,UK,desktop,1,0,49.34,0.0,0.0,167.13,0
TXN0001809,CUST00280,15,514.0,0.0,electronics,UK,mobile,1,0,305.1,1.0,1.0,466.84,0
TXN0001810,CUST00358,1,447.0,2.0,travel,US,mobile,0,1,783.69,2.0,8.0,279.83,1
TXN0001811,CUST00200,0,141.0,0.0,fuel,US,mobile,0,0,276.49,0.0,4.0,329.11,0
TXN0001812,CUST00757,7,1040.0,0.0,grocery,IN,mobile,1,0,245.91,2.0,3.0,454.35,0
TXN0001813,CUST00277,18,105.0,0.0,restaurant,US,mobile,0,0,312.39,2.0,2.0,556.77,0
TXN0001814,CUST00234,10,313.0,0.0,fashion,UK,mobile,1,0,48.79,0.0,0.0,389.5,0
TXN0001815,CUST00493,11,2069.0,0.0,fuel,CA,mobile,1,0,274.99,1.0,2.0,430.08,0
TXN0001816,CUST00003,11,828.0,0.0,fuel,UK,mobile,1,0,110.48,1.0,1.0,146.25,0
TXN0001817,CUST00665,6,467.0,0.0,online_services,IN,mobile,1,1,631.29,1.0,2.0,348.23,0
TXN0001818,CUST00441,12,119.0,0.0,electronics,US,mobile,0,0,270.07,0.0,1.0,482.28,0
TXN0001819,CUST00028,7,1057.0,,restaurant,UK,mobile,1,0,137.09,1.0,2.0,195.38,0
TXN0001820,CUST00108,21,1292.0,0.0,fuel,US,mobile,0,0,95.04,1.0,2.0,493.21,0
TXN0001821,CUST00609,8,135.0,1.0,fuel,US,desktop,0,0,532.67,5.0,9.0,542.46,1
TXN0001822,CUST00726,6,820.0,0.0,fashion,US,desktop,0,0,146.36,0.0,3.0,336.66,0
TXN0001823,CUST00804,20,1046.0,0.0,grocery,US,desktop,0,0,252.66,1.0,1.0,437.77,0
TXN0001824,CUST00074,23,1246.0,0.0,travel,AU,desktop,1,1,94.18,0.0,7.0,774.6,0
TXN0001825,CUST00837,14,583.0,0.0,online_services,UK,desktop,1,1,296.95,1.0,5.0,481.95,0
TXN0001826,CUST00145,1,423.0,0.0,restaurant,US,mobile,0,0,545.84,0.0,1.0,376.88,0
TXN0001827,CUST00127,22,136.0,0.0,fashion,US,mobile,0,0,591.55,0.0,2.0,331.19,0
TXN0001828,CUST00852,19,394.0,0.0,fashion,US,mobile,0,0,179.95,0.0,1.0,347.79,0
TXN0001829,CUST00041,11,486.0,0.0,travel,UK,mobile,1,1,239.28,0.0,6.0,426.58,0
TXN0001830,CUST00355,0,192.0,0.0,restaurant,CA,mobile,1,0,144.11,2.0,5.0,269.26,0
TXN0001831,CUST00040,22,343.0,0.0,restaurant,US,tablet,0,0,93.21,0.0,4.0,440.36,0
TXN0001832,CUST00933,21,577.0,0.0,online_services,US,tablet,0,1,159.07,0.0,4.0,646.16,0
TXN0001833,CUST00033,7,293.0,0.0,grocery,US,mobile,0,0,57.73,0.0,2.0,349.9,0
TXN0001834,CUST00016,4,430.0,0.0,restaurant,US,mobile,0,0,50.38,2.0,0.0,277.69,0
TXN0001835,CUST00676,14,557.0,0.0,online_services,UK,mobile,1,1,311.69,0.0,11.0,333.88,0
TXN0001836,CUST00152,0,559.0,2.0,fuel,US,desktop,0,0,914.5,0.0,7.0,689.76,0
TXN0001837,CUST00997,0,246.0,0.0,travel,US,desktop,0,1,649.22,0.0,3.0,401.77,0
TXN0001838,CUST00377,9,264.0,0.0,restaurant,US,mobile,0,0,771.34,0.0,2.0,322.59,0
TXN0001839,CUST00587,21,139.0,0.0,grocery,US,desktop,0,0,283.06,0.0,2.0,456.75,0
TXN0001840,CUST00598,9,1228.0,0.0,fashion,US,desktop,0,0,115.07,0.0,4.0,542.38,0
TXN0001841,CUST00628,20,429.0,0.0,fuel,CA,mobile,1,0,114.76,0.0,4.0,456.58,0
TXN0001842,CUST00873,14,324.0,0.0,restaurant,UK,mobile,1,0,106.47,2.0,1.0,824.39,0
TXN0001843,CUST00341,16,509.0,0.0,travel,UK,tablet,1,1,299.31,2.0,9.0,341.71,0
TXN0001844,CUST00980,21,1026.0,0.0,restaurant,US,desktop,0,0,134.17,1.0,3.0,326.3,0
TXN0001845,CUST00026,5,444.0,0.0,online_services,US,mobile,0,1,79.52,0.0,1.0,107.88,0
TXN0001846,CUST00824,2,449.0,1.0,electronics,US,mobile,0,0,933.52,3.0,7.0,688.89,1
TXN0001847,CUST00286,12,109.0,0.0,grocery,US,mobile,0,0,486.95,1.0,1.0,516.11,0
TXN0001848,CUST00645,15,1655.0,0.0,fashion,US,desktop,0,0,134.65,0.0,2.0,195.97,0
TXN0001849,CUST00730,7,682.0,0.0,electronics,US,mobile,0,0,238.03,1.0,4.0,979.89,0
TXN0001850,CUST00167,14,45.0,0.0,travel,US,mobile,0,1,2007.84,4.0,5.0,509.35,0
TXN0001851,CUST00609,16,148.0,0.0,restaurant,US,mobile,0,0,516.28,0.0,3.0,513.03,0
TXN0001852,CUST00267,16,388.0,0.0,grocery,CA,mobile,1,0,116.97,0.0,3.0,367.68,0
TXN0001853,CUST00748,21,846.0,1.0,fuel,US,mobile,0,0,2668.66,1.0,10.0,521.06,1
TXN0001854,CUST00820,12,486.0,0.0,online_services,US,mobile,0,1,434.71,2.0,2.0,319.79,0
TXN0001855,CUST00454,16,413.0,0.0,online_services,US,mobile,0,1,897.94,0.0,5.0,501.5,0
TXN0001856,CUST00905,5,1747.0,2.0,restaurant,UK,desktop,1,0,619.3,3.0,9.0,420.02,1
TXN0001857,CUST00684,16,592.0,0.0,restaurant,UK,mobile,1,0,123.53,1.0,4.0,564.74,0
TXN0001858,CUST00400,15,169.0,0.0,restaurant,US,mobile,0,0,237.09,0.0,1.0,432.52,0
TXN0001859,CUST00921,13,862.0,0.0,fuel,CA,desktop,1,0,79.15,1.0,0.0,529.78,0
TXN0001860,CUST00980,12,710.0,0.0,restaurant,US,mobile,0,0,474.57,0.0,1.0,485.9,0
TXN0001861,CUST00475,5,363.0,0.0,grocery,UK,mobile,1,0,157.23,1.0,0.0,347.18,0
TXN0001862,CUST00701,2,916.0,0.0,fuel,UK,mobile,1,0,334.38,3.0,11.0,183.3,1
TXN0001863,CUST00633,13,1216.0,1.0,fuel,CA,desktop,1,0,3119.91,3.0,11.0,761.48,1
TXN0001864,CUST00557,13,1116.0,0.0,electronics,UK,desktop,1,0,165.64,1.0,5.0,574.04,0
TXN0001865,CUST00575,14,507.0,0.0,travel,US,mobile,0,1,244.63,0.0,1.0,1064.08,0
TXN0001866,CUST00129,7,509.0,0.0,fuel,US,desktop,0,0,168.39,0.0,1.0,382.2,0
TXN0001867,CUST00821,14,1668.0,0.0,electronics,US,tablet,0,0,217.8,0.0,2.0,525.88,0
TXN0001868,CUST00362,21,199.0,0.0,grocery,IN,mobile,1,0,202.84,0.0,0.0,287.8,0
TXN0001869,CUST00704,12,207.0,0.0,travel,US,desktop,0,1,544.45,1.0,2.0,331.53,0
TXN0001870,CUST00818,16,641.0,0.0,fuel,US,mobile,0,0,498.28,0.0,1.0,628.19,0
TXN0001871,CUST00692,20,958.0,0.0,fashion,US,mobile,0,0,204.01,0.0,0.0,333.47,0
TXN0001872,CUST00291,23,129.0,2.0,electronics,US,mobile,0,0,768.28,3.0,7.0,1411.4,1
TXN0001873,CUST00370,2,1566.0,1.0,grocery,UK,desktop,1,0,680.55,1.0,7.0,369.2,0
TXN0001874,CUST00793,5,1544.0,0.0,grocery,US,mobile,0,0,759.18,0.0,1.0,314.74,0
TXN0001875,CUST00028,4,1038.0,0.0,grocery,US,mobile,0,0,31.74,0.0,0.0,157.15,0
TXN0001876,CUST00148,21,413.0,0.0,online_services,US,mobile,0,1,130.59,2.0,1.0,288.43,0
TXN0001877,CUST00778,16,288.0,0.0,travel,UK,mobile,1,1,343.97,1.0,9.0,477.44,0
TXN0001878,CUST00295,22,135.0,2.0,restaurant,US,desktop,0,0,1360.09,1.0,5.0,600.99,0
TXN0001879,CUST00010,1,245.0,0.0,fashion,US,mobile,0,0,675.34,0.0,2.0,420.85,0
TXN0001880,CUST00511,14,531.0,0.0,travel,UK,mobile,1,1,244.71,2.0,3.0,188.21,0
TXN0001881,CUST00675,4,1554.0,0.0,travel,US,mobile,0,1,152.63,1.0,10.0,455.4,0
TXN0001882,CUST00112,19,427.0,0.0,fuel,US,mobile,0,0,239.42,0.0,2.0,367.32,0
TXN0001883,CUST00186,5,714.0,0.0,online_services,CA,mobile,1,1,,1.0,6.0,310.13,0
TXN0001884,CUST00806,5,594.0,0.0,electronics,US,desktop,0,0,149.65,1.0,2.0,467.47,0
TXN0001885,CUST00743,17,760.0,1.0,fashion,US,mobile,0,0,684.37,2.0,10.0,369.23,1
TXN0001886,CUST00226,17,320.0,0.0,grocery,US,mobile,0,0,192.52,2.0,2.0,437.42,0
TXN0001887,CUST00309,3,305.0,0.0,travel,US,mobile,0,1,663.53,4.0,5.0,2378.67,0
TXN0001888,CUST00097,16,1604.0,0.0,fashion,US,desktop,0,0,96.6,3.0,2.0,182.98,0
TXN0001889,CUST00054,13,550.0,0.0,electronics,CA,mobile,1,0,32.48,0.0,1.0,552.18,0
TXN0001890,CUST00622,13,443.0,0.0,restaurant,AU,desktop,1,0,221.7,1.0,2.0,403.13,0
TXN0001891,CUST00663,12,,0.0,fashion,US,mobile,0,0,401.9,0.0,3.0,428.04,0
TXN0001892,CUST00757,6,836.0,1.0,online_services,US,desktop,0,1,514.79,4.0,6.0,336.31,1
TXN0001893,CUST00405,11,949.0,0.0,online_services,US,mobile,0,1,56.33,1.0,2.0,95.61,0
TXN0001894,CUST00068,22,310.0,0.0,grocery,UK,desktop,1,0,411.39,0.0,0.0,718.8,0
TXN0001895,CUST00311,14,543.0,0.0,online_services,US,mobile,0,1,171.46,0.0,0.0,350.78,0
TXN0001896,CUST00288,18,1432.0,0.0,travel,US,mobile,0,1,293.03,1.0,1.0,319.59,0
TXN0001897,CUST00761,10,397.0,0.0,restaurant,CA,mobile,1,0,193.33,2.0,2.0,175.61,0
TXN0001898,CUST00547,14,249.0,0.0,electronics,US,desktop,0,0,41.74,0.0,5.0,162.03,0
TXN0001899,CUST00750,11,726.0,0.0,grocery,US,mobile,0,0,317.25,0.0,2.0,368.27,0
TXN0001900,CUST00147,2,571.0,0.0,restaurant,US,desktop,0,0,385.77,0.0,1.0,321.56,0
TXN0001901,CUST00466,16,335.0,0.0,fuel,UK,tablet,1,0,209.37,0.0,3.0,430.47,0
TXN0001902,CUST00738,2,1044.0,0.0,fuel,US,mobile,0,0,99.29,0.0,3.0,894.03,0
TXN0001903,CUST00243,18,334.0,0.0,electronics,US,tablet,0,0,1065.58,2.0,2.0,711.52,0
TXN0001904,CUST00490,19,340.0,0.0,grocery,US,mobile,0,0,334.41,1.0,1.0,175.36,0
TXN0001905,CUST00848,3,289.0,0.0,online_services,AU,desktop,1,1,238.26,1.0,9.0,849.43,0
TXN0001906,CUST00957,2,241.0,0.0,travel,US,tablet,0,1,1540.78,1.0,5.0,497.48,0
TXN0001907,CUST00506,15,131.0,0.0,electronics,US,tablet,0,0,150.0,0.0,3.0,289.18,0
TXN0001908,CUST00364,11,91.0,0.0,online_services,CA,mobile,1,1,710.27,2.0,9.0,520.33,0
TXN0001909,CUST00481,7,279.0,2.0,restaurant,US,desktop,0,0,1459.6,2.0,8.0,424.15,0
TXN0001910,CUST00200,23,772.0,0.0,grocery,US,mobile,0,0,325.07,1.0,3.0,335.99,0
TXN0001911,CUST00153,16,444.0,0.0,fuel,US,mobile,0,0,744.19,0.0,2.0,727.68,0
TXN0001912,CUST00449,6,1218.0,0.0,fuel,US,mobile,0,0,56.91,0.0,3.0,498.88,0
TXN0001913,CUST00500,10,379.0,0.0,fashion,US,mobile,0,0,386.95,0.0,3.0,371.94,0
TXN0001914,CUST00072,17,703.0,0.0,grocery,CA,desktop,1,0,186.76,0.0,2.0,251.2,0
TXN0001915,CUST00712,0,74.0,0.0,restaurant,US,mobile,0,0,5440.11,1.0,5.0,1809.41,0
TXN0001916,CUST00295,2,138.0,1.0,restaurant,IN,tablet,1,0,151.65,2.0,5.0,763.17,0
TXN0001917,CUST00016,3,166.0,0.0,fashion,UK,desktop,1,0,314.11,0.0,9.0,348.56,0
TXN0001918,CUST00640,12,271.0,0.0,online_services,IN,desktop,1,1,332.38,2.0,9.0,194.24,0
TXN0001919,CUST00216,5,961.0,0.0,restaurant,US,desktop,0,0,151.47,1.0,1.0,451.47,0
TXN0001920,CUST00060,13,483.0,0.0,online_services,US,desktop,0,1,198.9,0.0,1.0,168.25,0
TXN0001921,CUST00938,4,715.0,0.0,online_services,UK,mobile,1,1,441.95,3.0,6.0,328.01,0
TXN0001922,CUST00615,15,383.0,1.0,grocery,CA,mobile,1,0,323.9,2.0,13.0,195.65,1
TXN0001923,CUST00041,14,696.0,1.0,online_services,AU,mobile,1,1,407.06,4.0,5.0,379.27,1
TXN0001924,CUST00024,14,128.0,0.0,fuel,US,mobile,0,0,215.21,0.0,0.0,172.56,0
TXN0001925,CUST00038,3,560.0,0.0,electronics,US,mobile,0,0,419.97,0.0,3.0,417.46,0
TXN0001926,CUST00802,7,60.0,0.0,fuel,AU,desktop,1,0,144.83,4.0,5.0,466.46,0
TXN0001927,CUST00130,15,387.0,0.0,online_services,AU,mobile,1,1,37.69,4.0,10.0,510.59,1
TXN0001928,CUST00497,15,308.0,1.0,fuel,US,mobile,0,0,635.61,3.0,5.0,360.54,0
TXN0001929,CUST00228,3,698.0,0.0,grocery,UK,mobile,1,0,307.04,0.0,6.0,526.95,0
TXN0001930,CUST00107,12,108.0,0.0,online_services,UK,mobile,1,1,201.35,2.0,9.0,236.57,0
TXN0001931,CUST00171,12,190.0,0.0,restaurant,US,desktop,0,0,253.19,0.0,1.0,,0
TXN0001932,CUST00434,1,1038.0,0.0,fashion,IN,desktop,1,0,511.55,1.0,6.0,349.96,0
TXN0001933,CUST00477,2,314.0,0.0,fashion,US,tablet,0,0,231.69,0.0,2.0,342.09,0
TXN0001934,CUST00101,21,146.0,0.0,travel,UK,mobile,1,1,470.23,4.0,5.0,418.5,0
TXN0001935,CUST00865,7,594.0,0.0,fashion,,mobile,1,0,313.64,1.0,1.0,495.48,0
TXN0001936,CUST00523,23,329.0,0.0,fashion,US,mobile,0,0,115.34,2.0,4.0,216.76,0
TXN0001937,CUST00274,14,561.0,0.0,restaurant,AU,tablet,1,0,597.59,0.0,0.0,445.37,0
TXN0001938,CUST00612,10,252.0,0.0,electronics,UK,mobile,1,0,83.24,0.0,1.0,473.49,0
TXN0001939,CUST00043,8,1667.0,0.0,electronics,CA,mobile,1,0,45.93,0.0,3.0,160.33,0
TXN0001940,CUST00954,6,402.0,0.0,restaurant,US,mobile,0,0,265.05,0.0,4.0,489.84,0
TXN0001941,CUST00816,12,603.0,0.0,fashion,US,mobile,0,0,395.18,0.0,1.0,245.44,0
TXN0001942,CUST00956,1,493.0,0.0,grocery,UK,mobile,1,0,374.02,3.0,4.0,513.63,0
TXN0001943,CUST00016,7,96.0,0.0,fuel,US,desktop,0,0,93.12,0.0,3.0,305.81,0
TXN0001944,CUST00329,6,205.0,0.0,online_services,US,desktop,0,1,275.0,2.0,2.0,420.35,0
TXN0001945,CUST00568,23,93.0,0.0,fuel,US,mobile,0,0,64.78,0.0,2.0,263.4,0
TXN0001946,CUST00822,11,116.0,0.0,electronics,US,mobile,0,0,323.55,1.0,2.0,437.45,0
TXN0001947,CUST00496,18,1426.0,0.0,restaurant,UK,mobile,1,0,262.71,0.0,3.0,408.33,0
TXN0001948,CUST00814,6,614.0,0.0,grocery,UK,desktop,1,0,377.93,0.0,1.0,376.1,0
TXN0001949,CUST00011,9,1181.0,0.0,fashion,CA,desktop,1,0,459.97,0.0,1.0,597.44,0
TXN0001950,CUST00317,15,576.0,0.0,restaurant,UK,desktop,1,0,374.73,1.0,2.0,270.7,0
TXN0001951,CUST00591,2,1046.0,2.0,electronics,CA,mobile,1,0,271.95,1.0,10.0,498.92,1
TXN0001952,CUST00215,9,222.0,0.0,online_services,US,desktop,0,1,162.78,0.0,3.0,182.34,0
TXN0001953,CUST00338,5,299.0,0.0,grocery,CA,tablet,1,0,98.37,0.0,1.0,567.07,0
TXN0001954,CUST00775,17,681.0,0.0,grocery,US,desktop,0,0,32.06,3.0,2.0,330.68,0
TXN0001955,CUST00990,17,203.0,1.0,electronics,US,mobile,0,0,1544.37,1.0,4.0,1073.86,0
TXN0001956,CUST00660,4,1471.0,1.0,grocery,US,desktop,0,0,787.92,1.0,5.0,504.08,0
TXN0001957,CUST00080,20,449.0,1.0,fuel,US,desktop,0,0,407.69,1.0,6.0,533.03,0
TXN0001958,CUST00726,6,1157.0,0.0,online_services,US,mobile,0,1,130.6,0.0,3.0,404.87,0
TXN0001959,CUST00484,1,255.0,0.0,electronics,US,mobile,0,0,238.32,0.0,0.0,595.66,0
TXN0001960,CUST00373,10,382.0,0.0,fuel,US,desktop,0,0,157.59,2.0,1.0,323.92,0
TXN0001961,CUST00975,12,276.0,0.0,restaurant,US,desktop,0,0,590.27,1.0,1.0,342.79,0
TXN0001962,CUST00709,22,1310.0,0.0,travel,US,tablet,0,1,179.78,0.0,1.0,447.96,0
TXN0001963,CUST00199,4,115.0,0.0,online_services,US,mobile,0,1,124.61,1.0,7.0,205.75,0
TXN0001964,CUST00536,5,1117.0,0.0,fashion,US,desktop,0,0,345.51,0.0,4.0,306.8,0
TXN0001965,CUST00465,23,803.0,0.0,restaurant,US,mobile,0,0,118.22,1.0,0.0,821.49,0
TXN0001966,CUST00088,13,127.0,0.0,fuel,AU,tablet,1,0,430.67,1.0,1.0,-190.6,0
TXN0001967,CUST00267,11,789.0,0.0,fashion,UK,mobile,1,0,233.48,1.0,2.0,405.47,0
TXN0001968,CUST00654,3,373.0,0.0,fashion,AU,mobile,1,0,507.08,2.0,6.0,645.14,0
TXN0001969,CUST00570,22,280.0,0.0,fuel,UK,mobile,1,0,543.68,0.0,2.0,479.92,0
TXN0001970,CUST00921,5,347.0,0.0,fuel,CA,desktop,1,0,86.2,0.0,1.0,538.76,0
TXN0001971,CUST00488,9,160.0,0.0,online_services,US,mobile,0,1,257.86,0.0,3.0,227.41,0
TXN0001972,CUST00876,17,30.0,1.0,electronics,US,desktop,0,0,838.52,1.0,8.0,811.82,1
TXN0001973,CUST00537,14,1673.0,0.0,travel,US,mobile,0,1,223.22,2.0,0.0,174.36,0
TXN0001974,CUST00046,7,581.0,1.0,online_services,US,mobile,0,1,1526.62,3.0,14.0,557.83,1
TXN0001975,CUST00287,8,1752.0,0.0,fuel,UK,mobile,1,0,241.65,0.0,2.0,642.22,0
